Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2024-06-07,Sereal Sarapan,Produk Susu,6,25000,150000,58
2023-01-16,Ramen Pedas,Makanan Instan,8,7000,56000,517
2025-05-31,Coklat Batang,Snack,5,11000,55000,381
2025-12-26,Susu UHT,Produk Susu,14,9000,126000,618
2024-12-26,Minuman Isotonik,Minuman,3,8500,25500,439
2023-03-28,Kopi Botol,Minuman,7,7000,49000,476
2025-07-30,Indomie Goreng,Makanan Instan,16,3500,56000,534
2024-10-03,Kopi Botol,Minuman,11,7000,77000,465
2025-04-08,Biskuit Coklat,Snack,16,9000,144000,161
2023-08-24,Telur Ayam,Sembako,7,30000,210000,195
2024-10-27,Indomie Goreng,Makanan Instan,5,3500,17500,529
2025-01-11,Yogurt Botol,Produk Susu,6,10000,60000,149
2023-08-05,Kopi Botol,Minuman,4,7000,28000,461
2025-03-31,Susu Kental Manis,Produk Susu,10,12000,120000,397
2024-09-27,Susu UHT,Produk Susu,13,9000,117000,605
2024-11-13,Gula Pasir,Sembako,13,16000,208000,207
2025-11-11,Mie Ayam Instan,Makanan Instan,12,4000,48000,176
2025-11-10,Minuman Isotonik,Minuman,7,8500,59500,432
2023-10-30,Teh Celup,Minuman,4,8000,32000,561
2023-10-27,Ramen Pedas,Makanan Instan,5,7000,35000,512
2023-12-22,Minyak Goreng,Sembako,10,28000,280000,274
2023-06-04,Beras Premium,Sembako,3,75000,225000,315
2025-10-08,Sereal Sarapan,Produk Susu,12,25000,300000,694
2024-10-23,Kecap Manis,Sembako,16,15000,240000,521
2023-11-06,Kopi Sachet,Minuman,8,2500,20000,531
2025-08-18,Mie Ayam Instan,Makanan Instan,11,4000,44000,165
2024-07-16,Keju Slice,Produk Susu,10,18000,180000,472
2025-11-05,Teh Celup,Minuman,5,8000,40000,556
2025-07-14,Yogurt Botol,Produk Susu,2,10000,20000,147
2024-08-10,Teh Celup,Minuman,4,8000,32000,552
2023-07-04,Kopi Botol,Minuman,10,7000,70000,451
2025-11-04,Keripik Kentang,Snack,11,12000,132000,224
2023-03-26,Biskuit Coklat,Snack,8,9000,72000,153
2024-01-21,Kecap Manis,Sembako,8,15000,120000,513
2025-10-23,Air Mineral,Minuman,4,4000,16000,482
2023-07-31,Yogurt Botol,Produk Susu,13,10000,130000,134
2024-12-04,Saus Sambal,Sembako,12,13000,156000,524
2023-12-20,Minuman Isotonik,Minuman,1,8500,8500,431
2025-06-15,Gula Pasir,Sembako,10,16000,160000,197
2025-02-02,Teh Celup,Minuman,18,8000,144000,534
2025-04-17,Susu UHT,Produk Susu,16,9000,144000,589
2023-04-18,Kacang Panggang,Snack,13,10000,130000,286
2024-11-16,Wafer Coklat,Snack,3,8000,24000,261
2025-03-02,Ramen Pedas,Makanan Instan,8,7000,56000,504
2023-11-04,Coklat Batang,Snack,6,11000,66000,375
2023-10-17,Mie Ayam Instan,Makanan Instan,15,4000,60000,150
2024-09-27,Teh Celup,Minuman,13,8000,104000,521
2025-03-13,Kacang Panggang,Snack,4,10000,40000,282
2025-02-10,Telur Ayam,Sembako,14,30000,420000,181
2023-09-19,Teh Botol,Minuman,11,5000,55000,240
2025-12-14,Roti Tawar,Snack,6,15000,90000,407
2025-01-11,Minuman Isotonik,Minuman,4,8500,34000,427
2024-01-05,Telur Ayam,Sembako,5,30000,150000,176
2025-09-22,Sereal Sarapan,Produk Susu,6,25000,150000,688
2023-11-14,Beras Premium,Sembako,2,75000,150000,313
2023-07-27,Telur Ayam,Sembako,9,30000,270000,167
2025-12-14,Sereal Sarapan,Produk Susu,4,25000,100000,684
2023-09-26,Saus Sambal,Sembako,10,13000,130000,514
2023-11-12,Susu UHT,Produk Susu,3,9000,27000,586
2023-12-06,Beras Medium,Sembako,12,65000,780000,338
2023-03-31,Yogurt Botol,Produk Susu,7,10000,70000,127
2024-05-01,Teh Celup,Minuman,10,8000,80000,511
2025-07-08,Telur Ayam,Sembako,6,30000,180000,161
2025-08-18,Telur Ayam,Sembako,17,30000,510000,144
2025-06-21,Teh Celup,Minuman,11,8000,88000,500
2025-02-21,Sereal Sarapan,Produk Susu,13,25000,325000,671
2024-02-13,Beras Medium,Sembako,15,65000,975000,323
2024-05-27,Beras Premium,Sembako,3,75000,225000,310
2025-01-30,Air Mineral,Minuman,10,4000,40000,472
2025-11-22,Roti Tawar,Snack,15,15000,225000,392
2023-06-21,Telur Ayam,Sembako,13,30000,390000,131
2024-07-12,Beras Medium,Sembako,10,65000,650000,313
2025-06-14,Beras Premium,Sembako,4,75000,300000,306
2025-07-12,Teh Botol,Minuman,18,5000,90000,222
2023-02-24,Kecap Manis,Sembako,7,15000,105000,506
2025-03-22,Indomie Soto,Makanan Instan,12,3500,42000,251
2025-03-01,Gula Pasir,Sembako,5,16000,80000,192
2023-02-27,Gula Pasir,Sembako,6,16000,96000,186
2023-07-22,Kecap Manis,Sembako,14,15000,210000,492
2024-11-17,Roti Tawar,Snack,13,15000,195000,379
2023-03-20,Beras Premium,Sembako,5,75000,375000,301
2025-08-25,Kecap Manis,Sembako,14,15000,210000,478
2025-08-18,Sereal Sarapan,Produk Susu,9,25000,225000,662
2023-06-12,Saus Sambal,Sembako,1,13000,13000,513
2024-03-17,Tepung Terigu,Sembako,14,14000,196000,529
2025-12-16,Jus Kotak,Minuman,8,7000,56000,192
2024-08-13,Sereal Sarapan,Produk Susu,5,25000,125000,657
2023-04-08,Ramen Pedas,Makanan Instan,4,7000,28000,500
2025-07-25,Susu Kental Manis,Produk Susu,3,12000,36000,394
2025-10-20,Teh Botol,Minuman,11,5000,55000,211
2025-11-21,Wafer Coklat,Snack,12,8000,96000,249
2023-10-22,Roti Tawar,Snack,5,15000,75000,374
2023-01-04,Susu Kental Manis,Produk Susu,10,12000,120000,384
2024-05-07,Teh Celup,Minuman,11,8000,88000,489
2023-06-25,Beras Medium,Sembako,9,65000,585000,304
2023-05-19,Teh Celup,Minuman,9,8000,72000,480
2025-11-05,Jus Kotak,Minuman,14,7000,98000,178
2025-08-20,Susu UHT,Produk Susu,5,9000,45000,581
2024-06-03,Teh Celup,Minuman,12,8000,96000,468
2023-05-19,Teh Celup,Minuman,6,8000,48000,462
2023-08-01,Gula Pasir,Sembako,13,16000,208000,173
2024-11-11,Biskuit Coklat,Snack,3,9000,27000,150
2024-11-24,Teh Celup,Minuman,16,8000,128000,446
2025-08-09,Beras Medium,Sembako,16,65000,1040000,288
2024-01-09,Wafer Coklat,Snack,13,8000,104000,236
2025-07-26,Mie Ayam Instan,Makanan Instan,4,4000,16000,146
2023-03-31,Minyak Goreng,Sembako,13,28000,364000,261
2023-03-27,Minyak Goreng,Sembako,6,28000,168000,255
2024-09-27,Kecap Manis,Sembako,10,15000,150000,468
2025-08-27,Teh Botol,Minuman,6,5000,30000,205
2024-01-27,Sereal Sarapan,Produk Susu,6,25000,150000,651
2023-04-08,Kopi Botol,Minuman,14,7000,98000,437
2024-11-10,Wafer Coklat,Snack,5,8000,40000,231
2025-01-23,Keju Slice,Produk Susu,11,18000,198000,461
2025-06-19,Coklat Batang,Snack,19,11000,209000,356
2024-01-18,Kopi Sachet,Minuman,10,2500,25000,521
2025-01-22,Air Mineral,Minuman,18,4000,72000,454
2023-06-19,Keju Slice,Produk Susu,12,18000,216000,449
2023-06-11,Susu Kental Manis,Produk Susu,7,12000,84000,377
2024-01-05,Keripik Kentang,Snack,10,12000,120000,214
2023-07-30,Kopi Sachet,Minuman,2,2500,5000,519
2024-08-28,Kopi Sachet,Minuman,6,2500,15000,513
2025-05-22,Keripik Kentang,Snack,7,12000,84000,207
2025-07-04,Teh Celup,Minuman,4,8000,32000,442
2025-06-09,Keripik Kentang,Snack,6,12000,72000,201
2025-04-11,Mie Ayam Instan,Makanan Instan,8,4000,32000,138
2023-10-20,Indomie Goreng,Makanan Instan,14,3500,49000,515
2025-06-16,Keripik Kentang,Snack,3,12000,36000,198
2024-04-28,Mie Ayam Instan,Makanan Instan,15,4000,60000,123
2025-01-11,Teh Celup,Minuman,8,8000,64000,434
2023-11-11,Keripik Kentang,Snack,11,12000,132000,187
2025-01-29,Yogurt Botol,Produk Susu,10,10000,100000,117
2023-06-07,Sereal Sarapan,Produk Susu,10,25000,250000,641
2025-12-20,Beras Premium,Sembako,10,75000,750000,291
2024-07-24,Kopi Sachet,Minuman,4,2500,10000,509
2024-01-17,Indomie Goreng,Makanan Instan,10,3500,35000,505
2023-08-30,Susu UHT,Produk Susu,5,9000,45000,576
2024-06-17,Sereal Sarapan,Produk Susu,13,25000,325000,628
2024-08-07,Minyak Goreng,Sembako,13,28000,364000,242
2023-09-09,Minyak Goreng,Sembako,3,28000,84000,239
2023-06-01,Kopi Botol,Minuman,8,7000,56000,429
2025-06-30,Beras Medium,Sembako,5,65000,325000,283
2024-12-12,Kacang Panggang,Snack,12,10000,120000,270
2024-08-17,Jus Kotak,Minuman,16,7000,112000,162
2023-11-19,Kopi Botol,Minuman,12,7000,84000,417
2023-12-23,Roti Tawar,Snack,13,15000,195000,361
2025-11-07,Teh Celup,Minuman,5,8000,40000,429
2023-10-12,Minyak Goreng,Sembako,4,28000,112000,235
2025-10-08,Keju Slice,Produk Susu,4,18000,72000,445
2025-01-25,Jus Kotak,Minuman,10,7000,70000,152
2023-06-26,Keripik Kentang,Snack,2,12000,24000,185
2025-03-26,Telur Ayam,Sembako,16,30000,480000,115
2025-04-21,Minuman Isotonik,Minuman,17,8500,144500,410
2023-06-01,Teh Botol,Minuman,3,5000,15000,202
2023-06-01,Kopi Sachet,Minuman,8,2500,20000,501
2025-11-25,Yogurt Botol,Produk Susu,8,10000,80000,109
2024-01-08,Saus Sambal,Sembako,13,13000,169000,500
2025-10-26,Susu Kental Manis,Produk Susu,16,12000,192000,361
2023-09-12,Teh Botol,Minuman,9,5000,45000,193
2024-09-14,Beras Premium,Sembako,3,75000,225000,288
2024-04-06,Kopi Sachet,Minuman,8,2500,20000,493
2024-08-04,Saus Sambal,Sembako,14,13000,182000,486
2024-02-07,Tepung Terigu,Sembako,13,14000,182000,516
2023-09-14,Tepung Terigu,Sembako,11,14000,154000,505
2025-12-28,Telur Ayam,Sembako,4,30000,120000,111
2023-11-12,Biskuit Coklat,Snack,3,9000,27000,147
2024-11-22,Kacang Panggang,Snack,16,10000,160000,254
2023-02-28,Indomie Soto,Makanan Instan,2,3500,7000,249
2024-06-26,Indomie Soto,Makanan Instan,11,3500,38500,238
2025-05-03,Sereal Sarapan,Produk Susu,11,25000,275000,617
2024-08-16,Air Mineral,Minuman,12,4000,48000,442
2024-05-16,Air Mineral,Minuman,15,4000,60000,427
2024-09-01,Susu UHT,Produk Susu,8,9000,72000,568
2023-05-03,Roti Tawar,Snack,3,15000,45000,358
2025-05-01,Yogurt Botol,Produk Susu,12,10000,120000,97
2024-11-27,Minyak Goreng,Sembako,10,28000,280000,225
2024-10-15,Kopi Sachet,Minuman,13,2500,32500,480
2023-09-25,Susu UHT,Produk Susu,13,9000,117000,555
2025-11-20,Teh Celup,Minuman,10,8000,80000,419
2024-05-10,Kopi Sachet,Minuman,8,2500,20000,472
2025-07-09,Tepung Terigu,Sembako,6,14000,84000,499
2023-04-14,Ramen Pedas,Makanan Instan,5,7000,35000,495
2025-05-06,Susu UHT,Produk Susu,6,9000,54000,549
2024-11-01,Teh Botol,Minuman,17,5000,85000,176
2024-10-02,Coklat Batang,Snack,4,11000,44000,352
2025-11-20,Air Mineral,Minuman,12,4000,48000,415
2024-09-23,Saus Sambal,Sembako,8,13000,104000,478
2025-03-16,Mie Ayam Instan,Makanan Instan,13,4000,52000,110
2024-03-16,Gula Pasir,Sembako,11,16000,176000,162
2023-04-14,Indomie Soto,Makanan Instan,5,3500,17500,233
2025-08-21,Air Mineral,Minuman,6,4000,24000,409
2023-08-09,Kopi Botol,Minuman,7,7000,49000,410
2024-06-25,Beras Premium,Sembako,13,75000,975000,275
2025-04-05,Sereal Sarapan,Produk Susu,7,25000,175000,610
2023-04-15,Susu UHT,Produk Susu,10,9000,90000,539
2024-02-03,Jus Kotak,Minuman,8,7000,56000,144
2023-05-31,Telur Ayam,Sembako,7,30000,210000,104
2025-07-11,Minuman Isotonik,Minuman,16,8500,136000,394
2023-09-01,Teh Botol,Minuman,3,5000,15000,173
2025-03-17,Ramen Pedas,Makanan Instan,9,7000,63000,486
2025-01-18,Jus Kotak,Minuman,15,7000,105000,129
2025-11-08,Minyak Goreng,Sembako,8,28000,224000,217
2023-03-21,Indomie Soto,Makanan Instan,3,3500,10500,230
2024-11-13,Roti Tawar,Snack,14,15000,210000,344
2025-07-24,Minuman Isotonik,Minuman,5,8500,42500,389
2024-10-14,Kopi Sachet,Minuman,4,2500,10000,468
2024-09-04,Keripik Kentang,Snack,11,12000,132000,174
2025-11-09,Minuman Isotonik,Minuman,13,8500,110500,376
2024-09-05,Roti Tawar,Snack,8,15000,120000,336
2024-11-09,Teh Celup,Minuman,11,8000,88000,408
2024-09-22,Susu Kental Manis,Produk Susu,15,12000,180000,346
2023-02-24,Kopi Botol,Minuman,10,7000,70000,400
2024-06-27,Air Mineral,Minuman,13,4000,52000,396
2024-04-11,Biskuit Coklat,Snack,12,9000,108000,135
2025-09-10,Biskuit Coklat,Snack,7,9000,63000,128
2024-05-11,Beras Premium,Sembako,3,75000,225000,272
2023-08-14,Roti Tawar,Snack,4,15000,60000,332
2025-06-22,Indomie Goreng,Makanan Instan,10,3500,35000,495
2025-04-25,Beras Premium,Sembako,14,75000,1050000,258
2025-10-24,Susu Kental Manis,Produk Susu,17,12000,204000,329
2023-05-08,Kopi Botol,Minuman,12,7000,84000,388
2025-11-28,Beras Premium,Sembako,7,75000,525000,251
2025-09-06,Kacang Panggang,Snack,13,10000,130000,241
2023-12-21,Kopi Sachet,Minuman,8,2500,20000,460
2025-12-27,Kecap Manis,Sembako,9,15000,135000,459
2024-06-25,Kacang Panggang,Snack,11,10000,110000,230
2024-05-19,Minyak Goreng,Sembako,7,28000,196000,210
2024-04-05,Telur Ayam,Sembako,6,30000,180000,98
2024-02-29,Roti Tawar,Snack,14,15000,210000,318
2024-10-11,Air Mineral,Minuman,9,4000,36000,387
2024-07-14,Jus Kotak,Minuman,5,7000,35000,124
2025-02-16,Biskuit Coklat,Snack,19,9000,171000,109
2024-12-07,Teh Botol,Minuman,13,5000,65000,160
2023-03-28,Telur Ayam,Sembako,5,30000,150000,93
2023-06-11,Roti Tawar,Snack,6,15000,90000,312
2025-06-24,Kecap Manis,Sembako,14,15000,210000,445
2025-09-08,Coklat Batang,Snack,6,11000,66000,346
2024-07-09,Teh Botol,Minuman,17,5000,85000,143
2024-07-10,Roti Tawar,Snack,3,15000,45000,309
2024-05-05,Keripik Kentang,Snack,4,12000,48000,170
2025-12-23,Kacang Panggang,Snack,6,10000,60000,224
2023-07-25,Indomie Soto,Makanan Instan,7,3500,24500,223
2025-08-25,Kopi Sachet,Minuman,4,2500,10000,456
2023-11-20,Indomie Goreng,Makanan Instan,7,3500,24500,488
2025-09-01,Wafer Coklat,Snack,10,8000,80000,221
2024-08-11,Sereal Sarapan,Produk Susu,7,25000,175000,603
2023-05-02,Wafer Coklat,Snack,15,8000,120000,206
2023-07-03,Sereal Sarapan,Produk Susu,11,25000,275000,592
2024-04-20,Biskuit Coklat,Snack,11,9000,99000,98
2023-03-18,Coklat Batang,Snack,15,11000,165000,331
2023-12-25,Kecap Manis,Sembako,7,15000,105000,438
2023-12-27,Saus Sambal,Sembako,15,13000,195000,463
2023-03-16,Kecap Manis,Sembako,14,15000,210000,424
2025-10-11,Susu UHT,Produk Susu,6,9000,54000,533
2023-03-18,Saus Sambal,Sembako,1,13000,13000,462
2023-08-08,Telur Ayam,Sembako,15,30000,450000,78
2024-08-05,Kopi Sachet,Minuman,10,2500,25000,446
2025-12-09,Jus Kotak,Minuman,10,7000,70000,114
2025-10-29,Kopi Botol,Minuman,11,7000,77000,377
2023-08-19,Minyak Goreng,Sembako,6,28000,168000,204
2025-07-28,Beras Medium,Sembako,14,65000,910000,269
2024-01-17,Roti Tawar,Snack,3,15000,45000,306
2024-08-27,Kopi Sachet,Minuman,12,2500,30000,434
2024-01-31,Sereal Sarapan,Produk Susu,5,25000,125000,587
2025-04-10,Kopi Botol,Minuman,18,7000,126000,359
2024-11-02,Minuman Isotonik,Minuman,3,8500,25500,373
2023-07-15,Kacang Panggang,Snack,3,10000,30000,221
2025-09-04,Beras Premium,Sembako,8,75000,600000,243
2024-06-18,Indomie Goreng,Makanan Instan,7,3500,24500,481
2024-06-30,Yogurt Botol,Produk Susu,7,10000,70000,90
2023-01-24,Biskuit Coklat,Snack,5,9000,45000,93
2025-01-06,Wafer Coklat,Snack,14,8000,112000,192
2023-08-31,Indomie Soto,Makanan Instan,8,3500,28000,215
2023-11-24,Telur Ayam,Sembako,7,30000,210000,71
2025-10-26,Kacang Panggang,Snack,18,10000,180000,203
2023-08-29,Roti Tawar,Snack,11,15000,165000,295
2024-08-27,Kecap Manis,Sembako,8,15000,120000,416
2024-03-24,Gula Pasir,Sembako,4,16000,64000,158
2025-07-20,Beras Premium,Sembako,15,75000,1125000,228
2025-08-22,Susu Kental Manis,Produk Susu,15,12000,180000,314
2024-05-21,Sereal Sarapan,Produk Susu,13,25000,325000,574
2023-06-17,Kopi Botol,Minuman,9,7000,63000,350
2025-12-17,Yogurt Botol,Produk Susu,15,10000,150000,75
2023-08-18,Mie Ayam Instan,Makanan Instan,1,4000,4000,109
2025-11-01,Teh Botol,Minuman,6,5000,30000,137
2024-11-02,Beras Medium,Sembako,16,65000,1040000,253
2023-08-27,Yogurt Botol,Produk Susu,11,10000,110000,64
2025-09-28,Minyak Goreng,Sembako,6,28000,168000,198
2023-04-24,Keju Slice,Produk Susu,8,18000,144000,437
2025-11-17,Beras Premium,Sembako,11,75000,825000,217
2023-04-29,Biskuit Coklat,Snack,9,9000,81000,84
2024-09-23,Yogurt Botol,Produk Susu,12,10000,120000,52
2024-06-05,Susu UHT,Produk Susu,14,9000,126000,519
2024-03-22,Coklat Batang,Snack,10,11000,110000,321
2025-05-17,Indomie Soto,Makanan Instan,7,3500,24500,208
2023-05-04,Jus Kotak,Minuman,15,7000,105000,99
2023-05-22,Saus Sambal,Sembako,15,13000,195000,447
2023-03-06,Air Mineral,Minuman,5,4000,20000,382
2024-01-04,Susu Kental Manis,Produk Susu,13,12000,156000,301
2025-05-10,Sereal Sarapan,Produk Susu,10,25000,250000,564
2025-02-12,Yogurt Botol,Produk Susu,8,10000,80000,693
2023-09-30,Kacang Panggang,Snack,11,10000,110000,192
2024-12-13,Kopi Botol,Minuman,2,7000,14000,348
2025-03-15,Jus Kotak,Minuman,11,7000,77000,88
2024-04-01,Coklat Batang,Snack,14,11000,154000,307
2023-02-16,Sereal Sarapan,Produk Susu,5,25000,125000,559
2025-05-18,Yogurt Botol,Produk Susu,13,10000,130000,680
2024-04-15,Teh Botol,Minuman,5,5000,25000,132
2023-11-14,Teh Celup,Minuman,5,8000,40000,403
2023-08-20,Minyak Goreng,Sembako,1,28000,28000,197
2025-05-08,Keju Slice,Produk Susu,11,18000,198000,426
2024-02-27,Gula Pasir,Sembako,2,16000,32000,156
2023-03-10,Keripik Kentang,Snack,8,12000,96000,162
2023-04-10,Keripik Kentang,Snack,4,12000,48000,158
2023-04-01,Coklat Batang,Snack,7,11000,77000,300
2024-04-24,Yogurt Botol,Produk Susu,9,10000,90000,671
2023-04-26,Sereal Sarapan,Produk Susu,3,25000,75000,556
2024-08-15,Minuman Isotonik,Minuman,6,8500,51000,367
2024-10-15,Biskuit Coklat,Snack,12,9000,108000,72
2024-10-18,Sereal Sarapan,Produk Susu,5,25000,125000,551
2023-10-21,Saus Sambal,Sembako,11,13000,143000,436
2024-03-28,Minuman Isotonik,Minuman,8,8500,68000,359
2023-05-05,Tepung Terigu,Sembako,9,14000,126000,490
2023-12-25,Biskuit Coklat,Snack,11,9000,99000,61
2025-05-24,Kacang Panggang,Snack,13,10000,130000,179
2024-12-06,Indomie Soto,Makanan Instan,13,3500,45500,195
2025-12-10,Susu UHT,Produk Susu,10,9000,90000,509
2023-11-02,Susu Kental Manis,Produk Susu,5,12000,60000,296
2024-01-12,Susu UHT,Produk Susu,15,9000,135000,494
2024-05-08,Air Mineral,Minuman,14,4000,56000,368
2023-10-23,Telur Ayam,Sembako,13,30000,390000,58
2023-04-29,Yogurt Botol,Produk Susu,9,10000,90000,662
2025-05-03,Susu Kental Manis,Produk Susu,11,12000,132000,285
2024-05-12,Susu UHT,Produk Susu,5,9000,45000,489
2023-06-11,Kopi Sachet,Minuman,15,2500,37500,419
2025-01-29,Yogurt Botol,Produk Susu,4,10000,40000,658
2024-07-03,Indomie Soto,Makanan Instan,9,3500,31500,186
2023-03-22,Keripik Kentang,Snack,14,12000,168000,144
2024-01-21,Mie Ayam Instan,Makanan Instan,15,4000,60000,94
2024-03-20,Coklat Batang,Snack,8,11000,88000,292
2024-11-12,Kopi Botol,Minuman,5,7000,35000,343
2024-01-25,Minyak Goreng,Sembako,12,28000,336000,185
2025-09-07,Coklat Batang,Snack,17,11000,187000,275
2024-02-23,Roti Tawar,Snack,7,15000,105000,288
2024-10-20,Jus Kotak,Minuman,14,7000,98000,74
2025-08-12,Susu UHT,Produk Susu,12,9000,108000,477
2024-06-19,Telur Ayam,Sembako,8,30000,240000,50
2025-10-15,Saus Sambal,Sembako,9,13000,117000,427
2025-08-19,Keju Slice,Produk Susu,16,18000,288000,410
2024-02-21,Kecap Manis,Sembako,7,15000,105000,409
2023-04-04,Susu Kental Manis,Produk Susu,10,12000,120000,275
2024-03-29,Kopi Botol,Minuman,12,7000,84000,331
2024-06-18,Indomie Goreng,Makanan Instan,11,3500,38500,470
2025-05-05,Biskuit Coklat,Snack,7,9000,63000,54
2024-11-06,Minyak Goreng,Sembako,5,28000,140000,180
2024-05-18,Biskuit Coklat,Snack,10,9000,90000,679
2024-11-22,Kacang Panggang,Snack,6,10000,60000,173
2025-10-01,Coklat Batang,Snack,10,11000,110000,265
2024-12-22,Coklat Batang,Snack,3,11000,33000,262
2025-09-27,Coklat Batang,Snack,4,11000,44000,258
2023-03-11,Minuman Isotonik,Minuman,14,8500,119000,345
2023-06-02,Kopi Botol,Minuman,14,7000,98000,317
2023-04-10,Kacang Panggang,Snack,13,10000,130000,160
2025-04-24,Indomie Goreng,Makanan Instan,5,3500,17500,465
2023-11-06,Mie Ayam Instan,Makanan Instan,1,4000,4000,93
2025-11-01,Minyak Goreng,Sembako,11,28000,308000,169
2025-09-16,Indomie Soto,Makanan Instan,15,3500,52500,171
2023-01-14,Indomie Goreng,Makanan Instan,9,3500,31500,456
2025-04-22,Jus Kotak,Minuman,2,7000,14000,72
2024-07-16,Minuman Isotonik,Minuman,10,8500,85000,335
2025-10-25,Indomie Goreng,Makanan Instan,18,3500,63000,438
2024-01-03,Keju Slice,Produk Susu,2,18000,36000,408
2023-11-01,Minuman Isotonik,Minuman,4,8500,34000,331
2025-12-14,Minyak Goreng,Sembako,8,28000,224000,161
2025-03-23,Tepung Terigu,Sembako,5,14000,70000,485
2025-07-29,Susu UHT,Produk Susu,12,9000,108000,465
2024-04-07,Roti Tawar,Snack,7,15000,105000,281
2023-06-15,Teh Botol,Minuman,11,5000,55000,121
2023-03-06,Kopi Botol,Minuman,2,7000,14000,315
2025-02-15,Susu UHT,Produk Susu,11,9000,99000,454
2023-01-20,Indomie Soto,Makanan Instan,12,3500,42000,159
2023-06-19,Beras Medium,Sembako,8,65000,520000,245
2025-06-07,Kopi Botol,Minuman,14,7000,98000,301
2023-07-15,Biskuit Coklat,Snack,15,9000,135000,664
2023-03-29,Minuman Isotonik,Minuman,4,8500,34000,327
2025-08-31,Minyak Goreng,Sembako,6,28000,168000,155
2023-06-02,Kecap Manis,Sembako,11,15000,165000,398
2024-07-28,Kecap Manis,Sembako,17,15000,255000,381
2023-03-09,Biskuit Coklat,Snack,3,9000,27000,661
2024-10-06,Kecap Manis,Sembako,1,15000,15000,380
2023-10-23,Biskuit Coklat,Snack,13,9000,117000,648
2025-03-26,Teh Botol,Minuman,16,5000,80000,105
2023-11-29,Telur Ayam,Sembako,10,30000,300000,463
2025-03-07,Biskuit Coklat,Snack,14,9000,126000,634
2023-10-14,Susu UHT,Produk Susu,13,9000,117000,441
2023-06-10,Roti Tawar,Snack,9,15000,135000,272
2024-12-09,Coklat Batang,Snack,1,11000,11000,257
2024-04-20,Susu Kental Manis,Produk Susu,14,12000,168000,261
2025-03-23,Kopi Sachet,Minuman,16,2500,40000,403
2024-07-13,Indomie Goreng,Makanan Instan,14,3500,49000,424
2024-04-12,Air Mineral,Minuman,8,4000,32000,360
2025-06-03,Susu UHT,Produk Susu,7,9000,63000,434
2024-08-27,Mie Ayam Instan,Makanan Instan,13,4000,52000,80
2023-05-31,Roti Tawar,Snack,2,15000,30000,270
2023-11-12,Tepung Terigu,Sembako,7,14000,98000,478
2023-11-12,Roti Tawar,Snack,12,15000,180000,258
2024-10-10,Susu UHT,Produk Susu,6,9000,54000,428
2023-01-11,Mie Ayam Instan,Makanan Instan,5,4000,20000,75
2025-01-07,Yogurt Botol,Produk Susu,16,10000,160000,642
2023-09-29,Ramen Pedas,Makanan Instan,2,7000,14000,484
2025-06-01,Beras Medium,Sembako,12,65000,780000,233
2023-02-23,Ramen Pedas,Makanan Instan,2,7000,14000,482
2023-07-10,Teh Celup,Minuman,10,8000,80000,393
2024-10-26,Keripik Kentang,Snack,15,12000,180000,129
2024-08-20,Indomie Goreng,Makanan Instan,8,3500,28000,416
2023-06-23,Sereal Sarapan,Produk Susu,12,25000,300000,539
2024-05-12,Saus Sambal,Sembako,12,13000,156000,415
2025-02-18,Beras Medium,Sembako,5,65000,325000,228
2024-09-08,Tepung Terigu,Sembako,6,14000,84000,472
2023-05-10,Beras Premium,Sembako,3,75000,225000,214
2024-07-19,Susu Kental Manis,Produk Susu,8,12000,96000,253
2023-06-07,Air Mineral,Minuman,6,4000,24000,354
2024-05-20,Tepung Terigu,Sembako,14,14000,196000,458
2024-02-05,Air Mineral,Minuman,8,4000,32000,346
