Tanggal,Produk,Kategori,Qty_Terjual,Harga_Satuan,Total_Penjualan,Stok_Setelah_Transaksi
2023-07-17,,Produk Susu,12.0,12000,144000.0,451.0
2024-02-14,Telur Ayam,Sembako,9.0,30000,270000.0,409.0
2023-05-26,Gula Pasir,Sembako,1.0,16000,16000.0,471.0
2025-05-15,Yogurt Botol,Produk Susu,13.0,10000,130000.0,503.0
2025-02-20,Indomie Soto,Makanan Instan,17.0,3500,59500.0,488.0
2024-05-07,Minuman Isotonik,Minuman,15.0,8500,127500.0,269.0
2024-04-03,Wafer Coklat,Snack,9.0,8000,72000.0,149.0
2025-04-05,Kacang Panggang,Snack,8.0,10000,80000.0,230.0
2023-02-10,Beras Medium,Sembako,9.0,65000,585000.0,102.0
2023-08-15,Kopi Sachet,Minuman,2.0,2500,5000.0,185.0
2025-11-15,Teh Celup,Minuman,13.0,8000,104000.0,653.0
2025-06-07,Coklat Batang,Snack,4.0,11000,44000.0,479.0
2023-09-04,Kecap Manis,Sembako,13.0,15000,195000.0,169.0
2023-06-06,Keju Slice,Produk Susu,13.0,18000,234000.0,674.0
2023-06-28,Air Mineral,Minuman,5.0,4000,20000.0,325.0
2024-11-24,Air Mineral,Minuman,12.0,4000,48000.0,273.0
2024-02-21,Roti Tawar,Snack,5.0,15000,75000.0,134.0
2023-03-11,Susu Kental Manis,Produk Susu,5.0,12000,60000.0,385.0
2025-02-27,Saus Sambal,Sembako,12.0,13000,156000.0,473.0
2023-10-28,Wafer Coklat,Snack,6.0,8000,48000.0,581.0
2025-11-09,Kecap Manis,Sembako,4.0,15000,60000.0,438.0
2023-06-13,Teh Celup,Minuman,6.0,8000,48000.0,86.0
2024-06-19,Telur Ayam,Sembako,2.0,30000,60000.0,333.0
2025-12-22,Susu Kental Manis,Produk Susu,8.0,12000,96000.0,58.0
2023-03-17,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,491.0
2024-07-01,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,515.0
2023-02-27,Beras Premium,Sembako,5.0,75000,375000.0,564.0
2025-06-03,Indomie Soto,Makanan Instan,15.0,3500,52500.0,304.0
2023-01-06,Teh Celup,Minuman,4.0,8000,32000.0,259.0
2023-12-03,Teh Botol,Minuman,5.0,5000,25000.0,286.0
2023-10-18,Coklat Batang,Snack,1.0,11000,11000.0,241.0
2024-04-16,Sereal Sarapan,Produk Susu,11.0,25000,275000.0,121.0
2023-11-02,Beras Premium,Sembako,8.0,75000,600000.0,612.0
2023-07-25,Saus Sambal,Sembako,14.0,13000,182000.0,433.0
2024-10-19,Telur Ayam,Sembako,15.0,30000,450000.0,608.0
2023-07-03,Beras Premium,Sembako,6.0,75000,450000.0,442.0
2023-06-17,Kopi Botol,Minuman,9.0,7000,63000.0,350.0
2025-05-18,Susu UHT,Produk Susu,14.0,9000,126000.0,109.0
2023-06-06,Ramen Pedas,Makanan Instan,11.0,7000,77000.0,588.0
2023-05-14,Ramen Pedas,Makanan Instan,4.0,7000,28000.0,138.0
2023-06-10,Sereal Sarapan,Produk Susu,2.0,25000,50000.0,89.0
2024-03-31,Keju Slice,Produk Susu,,18000,,
2023-08-28,Telur Ayam,Sembako,3.0,30000,90000.0,452.0
2024-10-26,Teh Celup,Minuman,4.0,8000,32000.0,285.0
2025-11-05,Jus Kotak,Minuman,14.0,7000,98000.0,178.0
2023-09-10,Beras Premium,Sembako,10.0,75000,750000.0,121.0
2025-07-02,Tepung Terigu,Sembako,14.0,14000,196000.0,128.0
2025-09-01,Saus Sambal,Sembako,14.0,13000,182000.0,469.0
2023-05-11,Minuman Isotonik,Minuman,4.0,8500,34000.0,164.0
2024-05-26,Jus Kotak,Minuman,3.0,7000,21000.0,455.0
2024-01-30,Beras Medium,Sembako,15.0,65000,975000.0,69.0
2023-01-02,Beras Premium,Sembako,5.0,75000,375000.0,274.0
2023-08-02,Indomie Soto,Makanan Instan,1.0,3500,3500.0,181.0
2023-11-13,Indomie Goreng,Makanan Instan,14.0,3500,49000.0,238.0
2025-07-23,Roti Tawar,Snack,4.0,15000,60000.0,659.0
2024-03-17,Tepung Terigu,Sembako,14.0,14000,196000.0,529.0
2023-11-19,Beras Premium,Sembako,5.0,75000,375000.0,626.0
2024-08-02,Coklat Batang,Snack,7.0,11000,77000.0,533.0
2023-08-26,Tepung Terigu,Sembako,1.0,14000,14000.0,104.0
2024-01-27,Mie Ayam Instan,Makanan Instan,13.0,4000,52000.0,301.0
2023-07-02,Coklat Batang,Snack,4.0,11000,44000.0,298.0
2024-11-16,Jus Kotak,Minuman,9.0,7000,63000.0,437.0
2023-12-26,Biskuit Coklat,Snack,2.0,9000,18000.0,276.0
2025-03-10,Coklat Batang,Snack,10.0,11000,110000.0,656.0
2023-03-17,Air Mineral,Minuman,3.0,4000,12000.0,527.0
2024-03-06,Kecap Manis,Sembako,6.0,15000,90000.0,164.0
2025-03-17,Teh Botol,Minuman,13.0,5000,65000.0,616.0
2025-04-12,Coklat Batang,Snack,10.0,11000,110000.0,513.0
2024-07-14,Ramen Pedas,Makanan Instan,16.0,7000,112000.0,330.0
2024-06-16,Sereal Sarapan,Produk Susu,7.0,25000,175000.0,550.0
2025-02-22,Keripik Kentang,Snack,12.0,12000,144000.0,255.0
2023-03-14,Teh Botol,Minuman,11.0,5000,55000.0,134.0
2024-10-12,Saus Sambal,Sembako,11.0,13000,143000.0,567.0
2024-01-26,Teh Botol,Minuman,13.0,5000,65000.0,322.0
2023-02-08,Jus Kotak,Minuman,4.0,7000,28000.0,167.0
2023-11-27,Teh Botol,Minuman,3.0,5000,15000.0,358.0
2024-04-25,Air Mineral,Minuman,9.0,4000,36000.0,437.0
2025-05-16,Minuman Isotonik,Minuman,9.0,8500,76500.0,129.0
2025-06-16,Ramen Pedas,Makanan Instan,16.0,7000,112000.0,460.0
2024-12-01,Minyak Goreng,Sembako,14.0,28000,392000.0,84.0
2023-07-04,Kopi Botol,Minuman,6.0,7000,42000.0,97.0
2024-02-25,Susu UHT,Produk Susu,7.0,9000,63000.0,199.0
2025-03-14,Indomie Goreng,Makanan Instan,10.0,3500,35000.0,358.0
2025-09-01,Wafer Coklat,Snack,10.0,8000,80000.0,221.0
2025-12-28,Beras Medium,Sembako,6.0,65000,390000.0,410.0
2023-03-10,Gula Pasir,Sembako,4.0,16000,64000.0,472.0
2025-10-14,Keripik Kentang,Snack,17.0,12000,204000.0,238.0
2024-11-09,Sereal Sarapan,Produk Susu,15.0,25000,375000.0,418.0
2023-11-11,Tepung Terigu,Sembako,8.0,14000,112000.0,372.0
2023-04-18,Jus Kotak,Minuman,11.0,7000,77000.0,206.0
2023-07-21,Kecap Manis,Sembako,7.0,15000,105000.0,276.0
2025-01-22,Ramen Pedas,Makanan Instan,12.0,7000,84000.0,539.0
2024-08-18,Indomie Goreng,Makanan Instan,7.0,3500,24500.0,72.0
2024-08-19,Roti Tawar,Snack,7.0,15000,105000.0,52.0
2023-09-20,Indomie Goreng,Makanan Instan,9.0,3500,31500.0,409.0
2025-04-30,Coklat Batang,Snack,2.0,11000,22000.0,172.0
2023-02-08,Saus Sambal,Sembako,10.0,13000,130000.0,154.0
2023-10-27,Kacang Panggang,Snack,12.0,10000,120000.0,601.0
2025-01-16,Beras Premium,Sembako,16.0,75000,1200000.0,722.0
2024-09-15,Saus Sambal,Sembako,14.0,13000,182000.0,122.0
2024-10-19,Keripik Kentang,Snack,1.0,12000,12000.0,634.0
2025-03-16,Jus Kotak,Minuman,11.0,7000,77000.0,132.0
2025-09-06,Kacang Panggang,Snack,13.0,10000,130000.0,241.0
2024-07-23,Keju Slice,Produk Susu,5.0,18000,90000.0,71.0
2025-10-26,Kecap Manis,Sembako,5.0,15000,75000.0,176.0
2025-05-01,Yogurt Botol,Produk Susu,12.0,10000,120000.0,97.0
2024-04-10,Indomie Goreng,Makanan Instan,9.0,3500,31500.0,113.0
2025-06-21,Keju Slice,Produk Susu,4.0,18000,72000.0,490.0
2023-03-01,Keju Slice,Produk Susu,8.0,18000,144000.0,385.0
2023-04-19,Beras Medium,Sembako,5.0,65000,325000.0,164.0
2023-11-20,Kecap Manis,Sembako,6.0,15000,90000.0,89.0
2025-12-22,Air Mineral,Minuman,13.0,4000,52000.0,540.0
2024-03-14,,Minuman,,5000,30000.0,64.0
2023-12-10,Beras Premium,Sembako,11.0,75000,825000.0,685.0
2023-07-23,Coklat Batang,Snack,13.0,11000,143000.0,492.0
2025-07-13,Kopi Botol,Minuman,18.0,7000,126000.0,456.0
2023-07-08,Keripik Kentang,Snack,1.0,12000,12000.0,231.0
2024-04-24,Sereal Sarapan,Produk Susu,9.0,25000,225000.0,473.0
2025-11-13,Mie Ayam Instan,Makanan Instan,17.0,4000,68000.0,51.0
2023-04-13,Beras Medium,Sembako,5.0,65000,325000.0,384.0
2025-05-06,Teh Celup,Minuman,7.0,8000,56000.0,304.0
2023-09-27,Biskuit Coklat,Snack,2.0,9000,18000.0,169.0
2023-08-06,Minuman Isotonik,Minuman,14.0,8500,119000.0,493.0
2024-06-22,Coklat Batang,Snack,14.0,11000,154000.0,590.0
2023-03-06,Kopi Sachet,Minuman,10.0,2500,25000.0,261.0
2023-12-25,Ramen Pedas,Makanan Instan,4.0,7000,28000.0,564.0
2025-12-23,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,432.0
2025-04-21,Teh Botol,Minuman,3.0,5000,15000.0,278.0
2023-04-01,Coklat Batang,Snack,7.0,11000,77000.0,300.0
2025-01-29,Yogurt Botol,Produk Susu,15.0,10000,150000.0,185.0
2023-08-27,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,320.0
2024-11-03,Minuman Isotonik,Minuman,10.0,8500,85000.0,256.0
2025-06-02,Teh Celup,Minuman,8.0,8000,64000.0,613.0
2023-02-13,Kopi Sachet,Minuman,10.0,2500,25000.0,625.0
2023-07-29,Keju Slice,Produk Susu,2.0,18000,36000.0,341.0
2025-08-29,Kecap Manis,Sembako,3.0,15000,45000.0,538.0
2025-10-02,Saus Sambal,Sembako,12.0,13000,156000.0,295.0
2024-10-03,Keju Slice,Produk Susu,8.0,18000,144000.0,282.0
2025-03-05,Minuman Isotonik,Minuman,16.0,8500,136000.0,240.0
2024-04-26,Kopi Botol,Minuman,7.0,7000,49000.0,640.0
2023-04-11,Kopi Botol,Minuman,15.0,7000,105000.0,514.0
2024-03-05,Tepung Terigu,Sembako,6.0,14000,84000.0,367.0
2023-11-22,Teh Botol,Minuman,6.0,5000,30000.0,241.0
2024-11-29,Yogurt Botol,Produk Susu,6.0,10000,60000.0,511.0
2023-03-22,Tepung Terigu,Sembako,8.0,14000,112000.0,186.0
2025-06-26,Jus Kotak,Minuman,18.0,7000,126000.0,211.0
2023-05-11,Susu UHT,Produk Susu,9.0,9000,81000.0,179.0
2024-03-07,Kacang Panggang,Snack,9.0,10000,90000.0,510.0
2025-08-22,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,459.0
2025-05-22,Keripik Kentang,Snack,7.0,12000,84000.0,207.0
2024-11-17,Kecap Manis,Sembako,12.0,15000,180000.0,59.0
2024-10-02,Susu Kental Manis,Produk Susu,12.0,12000,144000.0,463.0
2025-06-03,Keripik Kentang,Snack,3.0,12000,36000.0,406.0
2023-04-19,Keripik Kentang,Snack,12.0,12000,144000.0,587.0
2025-07-30,Ramen Pedas,Makanan Instan,2.0,7000,14000.0,451.0
2023-04-20,Keripik Kentang,Snack,14.0,12000,168000.0,72.0
2023-08-12,Indomie Soto,Makanan Instan,7.0,3500,24500.0,298.0
2023-03-05,Biskuit Coklat,Snack,13.0,9000,117000.0,583.0
2024-10-03,Kopi Botol,Minuman,11.0,7000,77000.0,465.0
2023-09-14,Susu UHT,Produk Susu,14.0,9000,126000.0,438.0
2023-07-02,Kopi Sachet,Minuman,2.0,2500,5000.0,207.0
2025-06-28,Coklat Batang,Snack,16.0,11000,176000.0,163.0
2025-08-03,Wafer Coklat,Snack,10.0,8000,80000.0,727.0
2025-04-21,Sereal Sarapan,Produk Susu,5.0,25000,125000.0,433.0
2024-05-21,Sereal Sarapan,Produk Susu,16.0,25000,400000.0,181.0
2023-01-27,Beras Premium,Sembako,11.0,75000,825000.0,67.0
2025-07-02,Minyak Goreng,Sembako,5.0,28000,140000.0,193.0
2024-07-05,Sereal Sarapan,Produk Susu,,25000,125000.0,504.0
2023-06-07,Wafer Coklat,Snack,9.0,8000,72000.0,263.0
2025-02-15,Biskuit Coklat,Snack,7.0,9000,63000.0,257.0
2024-07-09,Susu UHT,Produk Susu,13.0,9000,117000.0,114.0
2025-03-08,Kopi Sachet,Minuman,6.0,2500,15000.0,315.0
2024-03-14,Beras Premium,Sembako,3.0,75000,225000.0,373.0
2025-09-12,Jus Kotak,Minuman,6.0,7000,42000.0,175.0
2023-03-28,Sereal Sarapan,Produk Susu,14.0,25000,350000.0,319.0
2025-04-08,Gula Pasir,Sembako,11.0,16000,176000.0,356.0
2023-03-15,Keripik Kentang,Snack,13.0,12000,156000.0,67.0
2023-09-30,Susu UHT,Produk Susu,15.0,9000,135000.0,545.0
2023-10-12,Indomie Goreng,Makanan Instan,2.0,3500,7000.0,178.0
2024-12-10,Telur Ayam,Sembako,14.0,30000,420000.0,297.0
2025-07-08,Kacang Panggang,Snack,6.0,10000,60000.0,255.0
2023-07-25,Kacang Panggang,Snack,12.0,10000,120000.0,133.0
2023-11-18,Mie Ayam Instan,Makanan Instan,4.0,4000,16000.0,240.0
2025-09-08,Coklat Batang,Snack,6.0,11000,66000.0,346.0
2024-08-17,Kecap Manis,Sembako,1.0,15000,15000.0,144.0
2024-04-06,Wafer Coklat,Snack,11.0,8000,88000.0,113.0
2025-03-26,Keripik Kentang,Snack,16.0,12000,192000.0,141.0
2025-10-04,,Produk Susu,11.0,12000,132000.0,
2023-01-20,Saus Sambal,Sembako,6.0,13000,78000.0,383.0
2023-11-14,Kacang Panggang,Snack,2.0,10000,20000.0,305.0
2024-06-12,Biskuit Coklat,Snack,6.0,9000,54000.0,320.0
2024-06-24,Kopi Botol,Minuman,11.0,7000,77000.0,114.0
2023-05-13,Air Mineral,Minuman,3.0,4000,12000.0,358.0
2023-08-08,Teh Botol,Minuman,6.0,5000,30000.0,163.0
2024-11-04,Susu Kental Manis,Produk Susu,3.0,12000,36000.0,257.0
2023-02-05,Yogurt Botol,Produk Susu,2.0,10000,20000.0,281.0
2025-09-18,Yogurt Botol,Produk Susu,9.0,10000,90000.0,240.0
2025-02-07,Coklat Batang,Snack,14.0,11000,154000.0,508.0
2025-12-25,Coklat Batang,Snack,16.0,11000,176000.0,442.0
2025-07-31,Indomie Soto,Makanan Instan,8.0,3500,28000.0,322.0
2024-09-25,Telur Ayam,Sembako,13.0,30000,390000.0,119.0
2025-09-22,Kecap Manis,Sembako,11.0,15000,165000.0,62.0
2023-09-06,Telur Ayam,Sembako,15.0,30000,450000.0,498.0
2023-06-11,Saus Sambal,Sembako,2.0,13000,26000.0,615.0
2025-10-15,Biskuit Coklat,Snack,3.0,9000,27000.0,486.0
2025-04-17,Minyak Goreng,Sembako,4.0,28000,112000.0,148.0
2024-04-04,Coklat Batang,Snack,2.0,11000,22000.0,588.0
2025-09-15,Indomie Goreng,Makanan Instan,5.0,3500,17500.0,411.0
2025-09-19,Biskuit Coklat,Snack,5.0,9000,45000.0,101.0
2023-11-07,Beras Medium,Sembako,6.0,65000,390000.0,124.0
2023-10-15,Wafer Coklat,Snack,2.0,8000,16000.0,536.0
2023-11-04,Yogurt Botol,Produk Susu,9.0,10000,90000.0,341.0
2024-07-14,Yogurt Botol,Produk Susu,3.0,10000,30000.0,411.0
2025-10-03,Indomie Goreng,Makanan Instan,5.0,3500,17500.0,368.0
2023-03-29,Keju Slice,Produk Susu,7.0,18000,126000.0,409.0
2025-09-19,Beras Premium,Sembako,16.0,75000,1200000.0,481.0
2023-05-05,Tepung Terigu,Sembako,,14000,126000.0,
2023-10-03,Gula Pasir,Sembako,5.0,16000,80000.0,103.0
2023-07-25,Wafer Coklat,Snack,3.0,8000,24000.0,313.0
2023-04-22,Indomie Soto,Makanan Instan,9.0,3500,31500.0,319.0
2023-05-23,Kacang Panggang,Snack,3.0,10000,30000.0,329.0
2023-12-30,Teh Celup,Minuman,12.0,8000,96000.0,452.0
2025-04-30,Yogurt Botol,Produk Susu,18.0,10000,180000.0,59.0
2025-08-08,Wafer Coklat,Snack,13.0,8000,104000.0,294.0
2024-07-24,Gula Pasir,Sembako,12.0,16000,192000.0,355.0
2024-04-29,Kecap Manis,Sembako,4.0,15000,60000.0,647.0
2024-10-29,Sereal Sarapan,Produk Susu,8.0,25000,200000.0,384.0
2023-08-31,Keripik Kentang,Snack,11.0,12000,132000.0,476.0
2024-07-31,Ramen Pedas,Makanan Instan,6.0,7000,42000.0,145.0
2024-07-09,Minyak Goreng,Sembako,2.0,28000,56000.0,483.0
2023-11-22,Jus Kotak,Minuman,8.0,7000,56000.0,132.0
2024-08-19,Jus Kotak,Minuman,9.0,7000,63000.0,123.0
2023-01-11,Teh Botol,Minuman,15.0,5000,75000.0,226.0
2023-12-22,Biskuit Coklat,Snack,6.0,9000,54000.0,113.0
2024-10-09,Wafer Coklat,Snack,2.0,8000,16000.0,713.0
2024-10-06,Beras Medium,Sembako,15.0,65000,975000.0,177.0
2023-11-13,Minuman Isotonik,Minuman,2.0,8500,17000.0,69.0
2023-07-26,Biskuit Coklat,Snack,6.0,9000,54000.0,481.0
2025-05-28,Susu UHT,Produk Susu,13.0,9000,117000.0,279.0
2025-12-27,Kecap Manis,Sembako,9.0,15000,135000.0,459.0
2025-03-22,Coklat Batang,Snack,6.0,11000,66000.0,84.0
2024-08-12,Keripik Kentang,Snack,14.0,12000,168000.0,121.0
2024-01-21,Susu Kental Manis,Produk Susu,14.0,12000,168000.0,636.0
2025-09-05,Kecap Manis,Sembako,7.0,15000,105000.0,245.0
2024-08-23,Keripik Kentang,Snack,2.0,12000,24000.0,280.0
2024-02-18,Ramen Pedas,Makanan Instan,9.0,7000,63000.0,471.0
2024-05-21,Tepung Terigu,Sembako,12.0,14000,168000.0,241.0
2023-09-13,Sereal Sarapan,Produk Susu,8.0,25000,200000.0,482.0
2025-12-10,Kopi Botol,Minuman,15.0,7000,105000.0,120.0
2025-09-15,Roti Tawar,Snack,7.0,15000,105000.0,343.0
2023-07-05,Wafer Coklat,Snack,6.0,8000,48000.0,338.0
2023-10-24,Kopi Botol,Minuman,3.0,7000,21000.0,511.0
2023-09-05,Keripik Kentang,Snack,13.0,12000,156000.0,284.0
2024-06-07,Saus Sambal,Sembako,15.0,13000,195000.0,280.0
2024-02-01,Teh Celup,Minuman,7.0,8000,56000.0,113.0
2023-03-24,Roti Tawar,Snack,4.0,15000,60000.0,224.0
2024-01-31,Coklat Batang,Snack,3.0,11000,33000.0,439.0
2023-07-27,Jus Kotak,Minuman,4.0,7000,28000.0,427.0
2025-08-23,Yogurt Botol,Produk Susu,18.0,10000,180000.0,
2024-07-28,Kecap Manis,Sembako,17.0,15000,255000.0,381.0
2023-08-06,Teh Celup,Minuman,14.0,8000,112000.0,528.0
2025-08-21,Air Mineral,Minuman,6.0,4000,24000.0,409.0
2023-10-27,Indomie Soto,Makanan Instan,6.0,3500,21000.0,209.0
2025-06-03,Wafer Coklat,Snack,11.0,8000,88000.0,195.0
2023-10-09,Indomie Goreng,Makanan Instan,12.0,3500,42000.0,392.0
2023-01-02,Air Mineral,Minuman,6.0,4000,24000.0,312.0
2025-10-13,Keripik Kentang,Snack,13.0,12000,156000.0,280.0
2024-04-18,Susu Kental Manis,Produk Susu,4.0,12000,48000.0,299.0
2023-07-26,Susu UHT,Produk Susu,8.0,9000,72000.0,358.0
2025-05-11,Teh Celup,Minuman,13.0,8000,104000.0,569.0
2023-11-12,Sereal Sarapan,Produk Susu,10.0,25000,250000.0,275.0
2025-09-29,Biskuit Coklat,Snack,16.0,9000,144000.0,230.0
2025-07-23,Yogurt Botol,Produk Susu,14.0,10000,140000.0,184.0
2024-05-18,Mie Ayam Instan,Makanan Instan,12.0,4000,48000.0,
2023-12-13,Air Mineral,Minuman,10.0,4000,40000.0,620.0
2025-03-06,,Produk Susu,4.0,9000,36000.0,394.0
2023-03-28,Telur Ayam,Sembako,5.0,30000,150000.0,93.0
2023-09-09,Minyak Goreng,Sembako,3.0,28000,84000.0,239.0
2023-11-26,Kopi Botol,Minuman,6.0,7000,42000.0,584.0
2023-02-03,Kopi Sachet,Minuman,2.0,2500,5000.0,208.0
2025-05-16,Minuman Isotonik,Minuman,9.0,8500,76500.0,129.0
2024-05-10,Kopi Sachet,Minuman,8.0,2500,20000.0,472.0
2025-07-26,Minyak Goreng,Sembako,3.0,28000,84000.0,360.0
2025-02-20,Kopi Sachet,Minuman,16.0,2500,40000.0,117.0
2025-03-22,Teh Botol,Minuman,5.0,5000,25000.0,
2023-03-11,Beras Premium,Sembako,14.0,75000,1050000.0,236.0
2023-10-02,Susu Kental Manis,Produk Susu,5.0,12000,60000.0,51.0
2023-07-19,Keripik Kentang,Snack,14.0,12000,168000.0,266.0
2025-08-23,Yogurt Botol,Produk Susu,18.0,10000,180000.0,482.0
2025-10-16,Teh Celup,Minuman,3.0,8000,24000.0,148.0
2023-05-03,Kecap Manis,Sembako,9.0,15000,135000.0,306.0
2025-06-11,Biskuit Coklat,Snack,14.0,9000,126000.0,420.0
2023-11-15,Coklat Batang,Snack,5.0,11000,55000.0,558.0
2025-11-12,Coklat Batang,Snack,13.0,11000,143000.0,285.0
2024-07-12,Beras Medium,Sembako,3.0,65000,195000.0,92.0
2025-10-01,Telur Ayam,Sembako,4.0,30000,120000.0,494.0
2023-11-25,Air Mineral,Minuman,13.0,4000,52000.0,322.0
2024-03-18,Susu UHT,Produk Susu,6.0,9000,54000.0,378.0
2024-11-25,Air Mineral,Minuman,16.0,4000,64000.0,442.0
2024-03-06,Gula Pasir,Sembako,9.0,16000,144000.0,460.0
2024-04-01,Coklat Batang,Snack,14.0,11000,154000.0,307.0
2025-01-18,Gula Pasir,Sembako,5.0,16000,80000.0,94.0
2024-02-27,Susu UHT,Produk Susu,3.0,9000,27000.0,164.0
2024-03-18,Jus Kotak,Minuman,11.0,7000,77000.0,361.0
2024-08-06,Jus Kotak,Minuman,15.0,7000,105000.0,475.0
2024-12-15,Tepung Terigu,Sembako,16.0,14000,224000.0,61.0
2023-03-01,Keripik Kentang,Snack,14.0,12000,168000.0,532.0
2024-05-04,Kacang Panggang,Snack,16.0,10000,160000.0,626.0
2025-07-09,Tepung Terigu,Sembako,6.0,14000,84000.0,499.0
2025-11-26,Keju Slice,Produk Susu,9.0,18000,162000.0,532.0
2023-09-02,Susu Kental Manis,Produk Susu,1.0,12000,12000.0,120.0
2023-05-26,Jus Kotak,Minuman,13.0,7000,91000.0,140.0
2023-06-03,Beras Medium,Sembako,9.0,65000,585000.0,84.0
2025-09-12,Susu Kental Manis,Produk Susu,13.0,12000,156000.0,283.0
2024-04-30,Keju Slice,Produk Susu,6.0,18000,108000.0,376.0
2023-12-05,Teh Celup,Minuman,1.0,8000,8000.0,330.0
2025-05-20,Kacang Panggang,Snack,6.0,10000,60000.0,408.0
2024-05-24,Jus Kotak,Minuman,1.0,7000,7000.0,147.0
2023-10-21,Minyak Goreng,Sembako,11.0,28000,308000.0,383.0
2025-01-16,Telur Ayam,Sembako,16.0,30000,480000.0,308.0
2023-11-18,Biskuit Coklat,Snack,15.0,9000,135000.0,210.0
2024-08-29,Roti Tawar,Snack,15.0,15000,225000.0,631.0
2025-05-23,Mie Ayam Instan,Makanan Instan,8.0,4000,32000.0,365.0
2024-11-19,Kecap Manis,Sembako,16.0,15000,240000.0,492.0
2025-01-23,Biskuit Coklat,Snack,6.0,9000,54000.0,143.0
2024-11-09,Susu UHT,Produk Susu,1.0,9000,9000.0,656.0
2025-12-18,Susu Kental Manis,Produk Susu,15.0,12000,180000.0,213.0
2024-01-07,Telur Ayam,Sembako,2.0,30000,60000.0,407.0
2023-10-03,Wafer Coklat,Snack,1.0,8000,8000.0,262.0
2025-03-12,Wafer Coklat,Snack,10.0,8000,80000.0,344.0
2024-05-01,Telur Ayam,Sembako,2.0,30000,60000.0,386.0
2023-05-04,Telur Ayam,Sembako,10.0,30000,300000.0,260.0
2025-12-27,,Sembako,12.0,30000,360000.0,59.0
2023-06-04,Kopi Botol,Minuman,8.0,7000,56000.0,647.0
2025-06-29,Wafer Coklat,Snack,4.0,8000,32000.0,434.0
2024-05-21,Indomie Goreng,Makanan Instan,4.0,3500,14000.0,602.0
2024-11-21,Tepung Terigu,Sembako,4.0,14000,56000.0,50.0
2024-09-14,Beras Premium,Sembako,3.0,75000,225000.0,288.0
2024-02-23,Biskuit Coklat,Snack,6.0,9000,54000.0,175.0
2025-12-23,,Snack,6.0,10000,60000.0,
2024-07-04,Teh Botol,Minuman,10.0,5000,50000.0,442.0
2023-04-27,Keju Slice,Produk Susu,13.0,18000,234000.0,478.0
2023-05-01,Jus Kotak,Minuman,1.0,7000,7000.0,478.0
2025-09-04,Telur Ayam,Sembako,14.0,30000,420000.0,588.0
2023-06-04,Beras Premium,Sembako,3.0,75000,225000.0,315.0
2024-05-21,Ramen Pedas,Makanan Instan,4.0,7000,28000.0,429.0
2025-09-18,Gula Pasir,Sembako,9.0,16000,144000.0,316.0
2025-02-05,Beras Premium,Sembako,17.0,75000,1275000.0,110.0
2024-03-31,Roti Tawar,Snack,11.0,15000,165000.0,385.0
2024-06-15,Kopi Botol,Minuman,5.0,7000,35000.0,271.0
2023-07-21,Kopi Botol,Minuman,14.0,7000,98000.0,192.0
2025-11-25,Kacang Panggang,Snack,15.0,10000,150000.0,214.0
2025-01-01,Coklat Batang,Snack,17.0,11000,187000.0,242.0
2024-01-27,Minuman Isotonik,Minuman,2.0,8500,17000.0,484.0
2023-07-09,Minyak Goreng,Sembako,8.0,28000,224000.0,430.0
2025-09-17,Keripik Kentang,Snack,12.0,12000,144000.0,272.0
2025-12-07,Teh Celup,Minuman,12.0,8000,96000.0,305.0
2024-04-01,Minyak Goreng,Sembako,14.0,28000,392000.0,311.0
2024-11-16,Yogurt Botol,Produk Susu,9.0,10000,90000.0,633.0
2024-01-10,Kopi Sachet,Minuman,4.0,2500,10000.0,295.0
2023-11-01,Indomie Goreng,Makanan Instan,13.0,3500,45500.0,266.0
2023-04-02,Yogurt Botol,Produk Susu,5.0,10000,50000.0,541.0
2025-07-11,Minuman Isotonik,Minuman,16.0,8500,136000.0,394.0
2024-09-14,Indomie Soto,Makanan Instan,14.0,3500,49000.0,273.0
2024-11-11,Coklat Batang,Snack,14.0,11000,154000.0,544.0
2024-06-04,Minyak Goreng,Sembako,10.0,28000,280000.0,502.0
2024-09-27,Minyak Goreng,Sembako,17.0,28000,476000.0,585.0
2024-04-01,Teh Botol,Minuman,15.0,5000,75000.0,335.0
2025-09-17,Jus Kotak,Minuman,8.0,7000,56000.0,326.0
2023-02-01,Indomie Soto,Makanan Instan,1.0,3500,3500.0,264.0
2025-03-05,Ramen Pedas,Makanan Instan,15.0,7000,105000.0,384.0
2024-11-14,Telur Ayam,Sembako,9.0,30000,270000.0,171.0
2023-03-05,Teh Botol,Minuman,8.0,5000,40000.0,281.0
2025-09-01,Biskuit Coklat,Snack,12.0,9000,108000.0,216.0
2023-06-20,Telur Ayam,Sembako,6.0,30000,180000.0,303.0
2024-02-25,Ramen Pedas,Makanan Instan,16.0,7000,112000.0,480.0
2025-03-23,Kopi Sachet,Minuman,16.0,2500,40000.0,403.0
2023-01-02,Yogurt Botol,Produk Susu,7.0,10000,70000.0,572.0
2025-07-09,Ramen Pedas,Makanan Instan,14.0,7000,98000.0,163.0
2024-08-02,Wafer Coklat,Snack,6.0,8000,48000.0,215.0
